Age,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
35,33000,4,1700.0,1,87000,0,0,0,1,0
55,21000,4,700.0,3,0,0,0,0,0,0
36,35000,2,300.0,1,98000,0,0,0,1,0
66,105000,1,800.0,3,0,0,1,1,1,1
38,103000,1,800.0,2,0,0,0,0,0,1
58,75000,2,2300.0,3,0,0,0,0,0,0
41,33000,1,700.0,1,104000,0,0,0,0,0
60,52000,4,1700.0,2,0,0,1,0,1,0
47,89000,1,2600.0,2,0,0,1,1,1,1
62,63000,1,2500.0,3,0,0,0,0,0,0
48,84000,4,3100.0,2,0,1,1,1,1,0
61,44000,4,2100.0,1,0,0,0,0,0,0
29,29000,3,1000.0,1,0,0,0,0,1,1
45,29000,1,300.0,3,0,0,0,0,1,0
39,22000,2,300.0,2,0,0,0,0,1,0
31,53000,4,2200.0,1,114000,0,0,0,1,0
39,24000,2,300.0,2,0,0,0,0,1,0
63,153000,1,1300.0,1,455000,0,0,0,0,0
28,31000,2,300.0,2,0,0,1,0,1,0
56,21000,2,700.0,2,0,0,0,0,1,0
31,180000,2,6700.0,1,0,0,0,0,0,0
46,82000,3,700.0,2,0,0,0,0,1,1
42,90000,4,800.0,1,245000,0,1,0,0,0
53,154000,4,7400.0,3,0,1,0,0,0,0
41,99000,2,1800.0,2,0,0,0,0,1,1
61,153000,1,2600.0,2,0,1,1,1,0,1
31,93000,2,3100.0,2,0,1,0,0,1,0
62,53000,1,0.0,2,0,0,0,0,0,0
59,18000,3,1300.0,2,104000,0,0,1,1,1
49,70000,1,2900.0,1,0,0,0,0,0,0
65,100000,4,1700.0,3,0,0,0,0,0,1
30,193000,3,6300.0,3,0,1,0,0,1,0
32,125000,1,0.0,1,0,0,0,0,1,1
56,68000,2,0.0,3,0,0,1,0,1,0
36,55000,1,2000.0,1,95000,0,0,0,1,0
58,152000,4,3600.0,3,0,1,0,0,0,0
27,84000,3,1500.0,1,0,0,0,0,1,1
41,13000,2,0.0,3,0,0,0,0,1,0
59,33000,4,400.0,1,131000,0,0,0,0,1
56,89000,4,1000.0,2,90000,0,1,0,1,0
52,93000,1,2400.0,1,0,0,0,0,1,0
35,68000,4,1800.0,3,0,0,0,0,0,0
47,85000,2,1700.0,2,0,0,0,0,0,1
29,73000,1,800.0,2,0,0,0,0,1,0
31,83000,4,2200.0,2,106000,0,0,0,1,0
62,158000,2,6300.0,3,0,1,0,0,1,0
48,182000,4,6000.0,3,0,1,0,0,1,0
26,24000,2,900.0,3,123000,0,0,0,0,1
60,102000,2,2000.0,1,0,0,0,0,1,1
35,53000,3,2800.0,1,0,0,0,0,0,0
40,175000,2,3300.0,1,0,0,0,0,1,0
31,28000,3,1000.0,1,0,0,0,0,1,0
50,14000,4,800.0,1,0,0,0,0,1,0
33,139000,1,4000.0,3,106000,1,0,1,1,1
37,34000,3,900.0,1,0,0,0,0,1,0
38,64000,1,1500.0,3,0,0,0,0,0,1
63,84000,4,100.0,2,0,0,0,0,0,0
57,42000,3,500.0,2,0,0,1,0,1,0
61,63000,1,1600.0,1,0,0,0,0,1,0
37,100000,3,1200.0,3,341000,0,0,0,1,1
51,190000,2,4200.0,2,0,1,0,0,1,0
44,22000,1,1000.0,1,91000,0,0,0,0,0
63,20000,1,800.0,2,0,0,1,0,0,1
43,21000,2,1400.0,2,0,0,0,0,1,1
38,25000,4,400.0,2,101000,0,0,0,1,0
34,20000,4,1100.0,3,0,0,0,0,1,0
48,173000,3,200.0,1,0,1,0,1,1,1
29,81000,2,2500.0,1,0,0,0,0,0,1
37,139000,2,800.0,2,421000,1,0,0,1,0
60,119000,2,3900.0,1,0,0,1,0,1,0
46,74000,4,2600.0,3,104000,0,0,0,1,0
34,42000,1,1500.0,2,131000,0,0,0,0,0
56,73000,2,1100.0,1,0,0,0,0,0,0
57,114000,4,5200.0,1,0,1,1,1,1,0
62,44000,2,1000.0,3,0,0,0,0,0,0
32,141000,2,4330.0,1,0,0,0,0,0,0
51,14000,2,0.0,1,103000,0,0,0,1,0
55,33000,2,400.0,3,0,0,0,0,0,0
60,83000,2,2000.0,1,249000,0,0,0,0,0
40,89000,4,800.0,1,155000,0,0,0,1,0
62,39000,4,2200.0,1,0,0,1,0,1,0
63,83000,3,2000.0,3,0,0,0,0,1,1
60,108000,2,2000.0,1,359000,0,0,0,1,0
59,21000,3,1300.0,2,0,0,0,0,1,1
26,102000,1,1900.0,1,0,0,0,0,0,0
56,48000,1,1600.0,3,0,0,0,0,0,1
58,32000,3,1400.0,1,0,0,0,0,1,0
57,43000,1,200.0,1,0,0,0,0,0,0
48,35000,4,400.0,2,118000,0,0,0,0,0
30,184000,1,6000.0,1,0,0,0,0,1,0
45,140000,2,7600.0,1,132000,0,0,0,0,0
64,32000,3,700.0,2,0,0,0,0,1,1
44,149000,1,1700.0,1,0,0,0,0,1,0
51,15000,4,600.0,3,0,0,0,0,0,1
43,71000,3,2330.0,2,0,0,0,0,0,0
29,108000,4,1800.0,2,0,0,0,0,0,0
56,122000,2,500.0,1,0,0,0,0,0,1
65,40000,3,100.0,3,0,0,0,0,1,0
46,198000,2,6670.0,1,0,0,0,0,0,1
48,79000,4,1400.0,2,0,0,1,0,0,1
56,84000,1,100.0,3,0,0,0,0,1,0
61,31000,3,400.0,2,0,0,0,0,0,1
46,12000,4,600.0,3,0,0,0,0,0,1
58,88000,2,1600.0,1,0,0,0,0,1,1
31,29000,2,300.0,2,131000,0,0,0,1,1
27,201000,1,6330.0,1,158000,0,0,0,1,0
44,20000,1,1400.0,3,0,0,0,0,0,0
44,15000,1,1000.0,1,0,0,0,0,1,0
51,155000,2,400.0,1,107000,0,0,0,0,1
39,25000,3,200.0,2,0,0,0,0,1,0
32,200000,2,6500.0,1,565000,0,0,0,1,0
33,101000,1,2700.0,2,233000,0,0,0,0,0
40,19000,4,400.0,2,0,0,0,0,1,1
36,188000,2,6500.0,1,0,0,0,0,1,1
52,8000,1,300.0,1,0,0,0,0,1,0
54,59000,2,2300.0,3,152000,0,0,0,1,0
26,72000,4,2600.0,1,0,0,1,1,1,0
39,55000,1,1500.0,3,0,0,0,0,1,0
46,24000,3,670.0,2,0,0,0,0,1,0
57,19000,1,1300.0,1,0,0,0,0,1,0
59,71000,2,2300.0,3,150000,0,0,0,1,1
52,54000,2,1500.0,2,0,0,0,0,0,1
52,28000,1,300.0,3,0,0,0,0,1,0
50,25000,4,400.0,3,0,0,0,0,1,0
41,51000,2,600.0,3,0,0,0,0,0,1
43,125000,3,2400.0,1,0,1,0,0,1,0
25,88000,2,1800.0,2,319000,0,0,0,1,1
40,125000,2,2200.0,1,0,0,0,0,1,0
35,79000,4,2100.0,3,182000,0,0,0,1,0
60,31000,3,400.0,2,0,0,0,0,1,1
57,131000,2,2700.0,1,394000,0,0,0,0,1
44,70000,1,200.0,2,230000,0,1,0,0,0
61,38000,3,900.0,3,82000,0,0,0,1,1
33,83000,1,2500.0,1,0,0,1,1,1,1
45,59000,1,2400.0,1,0,0,1,1,1,0
45,121000,1,4700.0,1,0,0,0,0,0,0
64,42000,2,700.0,3,137000,0,0,0,1,0
50,32000,4,1800.0,1,109000,0,0,0,1,0
28,29000,4,800.0,1,135000,0,0,0,1,0
37,40000,2,1100.0,2,0,0,1,0,0,1
62,25000,3,300.0,3,0,0,0,0,1,1
29,21000,4,400.0,2,89000,0,0,0,0,1
49,79000,3,700.0,2,151000,0,0,0,1,0
46,52000,2,2100.0,3,221000,0,0,0,0,0
60,61000,4,1700.0,2,229000,0,0,0,0,0
55,25000,2,200.0,1,0,0,0,0,0,0
33,155000,1,7400.0,3,0,1,0,0,0,0
53,25000,2,400.0,1,0,0,0,0,1,0
50,80000,4,4900.0,1,0,0,0,0,1,0
28,55000,4,1700.0,2,0,0,0,0,1,1
42,23000,2,0.0,3,0,0,0,0,0,0
33,60000,1,1200.0,1,0,0,0,0,1,1
40,54000,2,700.0,1,0,0,0,0,0,0
31,44000,4,800.0,1,0,0,0,0,0,0
41,33000,4,0.0,2,0,0,0,0,1,0
52,45000,2,2000.0,2,121000,0,0,0,0,1
65,55000,4,1670.0,3,89000,0,0,0,1,1
48,134000,1,5000.0,1,0,0,0,0,0,1
45,44000,3,600.0,2,0,0,0,0,1,0
26,149000,2,7200.0,1,154000,0,0,0,0,0
64,22000,2,200.0,3,0,0,1,0,0,0
41,74000,3,2330.0,2,0,0,0,0,1,0
43,128000,4,5300.0,1,84000,1,0,0,0,0
60,62000,4,2200.0,1,0,0,0,0,0,0
62,9000,1,100.0,1,94000,0,0,0,0,0
46,9000,2,700.0,3,0,0,0,0,1,0
36,15000,2,300.0,2,119000,0,0,0,0,0
31,28000,4,800.0,1,0,0,0,0,0,0
43,83000,3,500.0,3,0,0,0,0,0,1
46,73000,1,800.0,3,117000,0,0,0,0,0
50,42000,4,1100.0,2,151000,0,0,0,1,0
52,34000,2,700.0,2,114000,0,0,0,1,1
27,32000,3,1000.0,2,0,0,0,0,0,0
34,68000,1,2800.0,1,0,0,0,0,1,0
49,82000,1,2900.0,1,267000,0,0,0,1,0
52,19000,2,700.0,2,0,0,0,0,0,1
37,60000,2,2800.0,1,181000,0,0,0,0,1
53,192000,1,1700.0,1,601000,0,0,0,1,0
54,119000,3,2000.0,1,0,1,1,1,0,0
29,190000,2,4500.0,1,0,0,0,0,1,0
35,34000,1,1500.0,2,0,0,0,0,0,0
32,44000,4,200.0,1,0,0,1,1,1,1
38,23000,4,200.0,3,0,0,0,0,1,0
44,171000,4,700.0,1,567000,1,0,1,1,1
44,43000,1,300.0,3,0,0,1,0,0,1
48,139000,1,0.0,1,0,0,0,1,1,1
46,118000,1,5700.0,1,0,0,0,1,1,1
35,113000,3,800.0,3,0,1,0,0,1,0
56,98000,3,3900.0,3,0,1,0,0,0,0
49,70000,1,2900.0,1,0,0,0,0,0,1
57,42000,2,2100.0,3,0,0,0,0,1,0
35,143000,1,8600.0,1,0,0,0,0,1,1
44,185000,3,2700.0,1,0,1,0,0,1,0
38,28000,4,400.0,2,100000,0,0,0,1,0
57,45000,3,1500.0,1,181000,0,1,1,1,1
35,78000,1,2600.0,2,0,0,0,0,0,0
29,121000,2,1300.0,1,0,0,0,0,0,0
58,59000,1,1600.0,1,0,0,0,0,1,0
40,64000,4,2670.0,1,0,0,1,0,1,0
51,15000,2,0.0,1,114000,0,0,0,1,0
61,10000,1,100.0,1,0,0,0,0,0,0
46,61000,2,400.0,3,0,0,0,0,0,0
55,50000,4,1500.0,1,0,0,0,0,1,0
35,79000,4,2100.0,3,0,0,1,0,1,0
60,35000,1,200.0,1,0,0,0,0,1,0
28,11000,4,500.0,3,0,0,0,0,0,0
43,128000,1,4700.0,1,0,0,0,0,1,0
61,55000,3,900.0,3,0,0,0,0,1,1
48,79000,3,700.0,2,0,0,0,0,1,0
65,18000,2,400.0,1,0,0,1,1,1,1
45,91000,2,1700.0,2,0,0,1,0,1,0
36,9000,4,200.0,3,0,0,0,0,0,1
45,62000,2,2200.0,3,0,0,0,0,1,0
60,59000,1,1600.0,1,231000,0,0,0,1,0
47,25000,1,100.0,1,148000,0,0,0,1,0
32,54000,4,1300.0,1,0,0,1,0,1,0
48,112000,1,5100.0,2,86000,1,1,1,1,0
33,125000,1,0.0,1,0,0,0,0,1,1
49,194000,4,8300.0,2,0,1,0,0,0,1
56,161000,1,5800.0,3,0,1,1,0,0,0
59,35000,1,200.0,1,171000,0,0,0,0,0
56,113000,2,2700.0,1,352000,0,0,0,0,1
30,25000,2,300.0,2,0,0,0,0,0,0
59,45000,3,2000.0,3,0,0,0,0,1,0
38,119000,2,7800.0,1,221000,0,0,0,0,0
47,30000,4,400.0,2,115000,0,0,0,1,1
54,79000,4,3800.0,2,0,0,1,0,1,0
34,178000,1,800.0,3,0,1,0,0,0,0
41,23000,2,300.0,2,118000,0,0,0,0,0
47,171000,2,1400.0,1,284000,0,0,0,1,1
44,74000,4,1900.0,3,0,0,0,0,0,0
43,103000,3,1000.0,1,180000,0,0,0,1,1
31,99000,1,4000.0,1,0,0,0,0,1,0
28,43000,4,1300.0,3,0,0,0,0,1,1
55,23000,4,400.0,3,88000,0,0,0,0,0
42,91000,1,100.0,2,199000,0,0,0,1,1
53,93000,1,2700.0,2,256000,0,0,0,1,0
30,154000,1,6000.0,1,0,0,0,0,0,0
65,21000,3,100.0,3,0,0,0,0,0,1
43,65000,2,2200.0,3,0,0,0,0,1,0
56,15000,1,100.0,2,0,0,0,0,1,0
25,52000,3,2600.0,3,159000,0,0,0,0,0
35,30000,3,1300.0,1,0,0,1,1,1,1
50,42000,1,1600.0,2,0,0,0,0,1,0
36,20000,4,300.0,1,97000,0,0,0,1,0
34,60000,4,2200.0,2,0,0,0,0,0,1
32,54000,4,1800.0,3,167000,0,0,0,0,0
51,60000,4,2600.0,1,97000,0,0,0,1,0
52,41000,3,1000.0,2,0,0,0,0,1,0
65,30000,3,700.0,2,0,0,0,0,1,1
51,21000,2,1000.0,2,0,0,0,0,1,0
37,105000,1,800.0,2,0,0,0,0,0,1
35,65000,3,2800.0,1,240000,0,0,0,1,0
67,20000,2,400.0,1,80000,0,0,0,0,0
30,179000,3,4900.0,1,142000,1,0,0,1,0
62,161000,1,2900.0,1,0,0,1,1,1,1
42,82000,1,3700.0,3,0,0,0,0,1,0
48,43000,1,1200.0,2,112000,0,0,0,1,0
61,61000,2,2800.0,1,0,0,0,0,0,0
36,90000,4,1800.0,3,0,0,1,0,0,0
48,90000,1,2600.0,2,334000,0,0,0,1,0
65,21000,2,400.0,1,0,0,0,0,0,0
25,118000,1,5400.0,1,0,0,0,0,1,1
55,44000,2,2000.0,2,0,0,0,0,1,0
63,110000,1,4100.0,3,0,1,0,0,0,0
31,99000,4,1800.0,2,268000,0,0,0,0,0
43,98000,3,1100.0,1,0,0,0,0,0,0
28,69000,3,700.0,2,80000,0,0,0,1,0
37,82000,3,900.0,2,218000,0,0,0,1,1
27,112000,3,2500.0,1,389000,0,1,0,1,0
62,123000,1,2900.0,1,0,0,0,0,0,0
51,78000,1,2670.0,2,0,0,0,0,1,0
56,59000,3,800.0,1,159000,0,1,0,1,0
56,78000,3,1700.0,2,0,0,0,0,0,0
44,49000,4,1900.0,3,89000,0,0,0,1,0
46,82000,3,2670.0,2,0,0,0,0,0,0
56,125000,3,600.0,1,342000,1,0,1,1,1
56,185000,1,2900.0,1,0,0,0,0,0,0
57,163000,1,7400.0,1,0,0,0,0,1,0
31,19000,4,1100.0,3,104000,0,0,1,1,1
65,115000,4,1700.0,2,0,0,0,0,0,0
31,81000,2,2000.0,2,0,0,0,1,1,1
36,93000,1,2800.0,3,0,0,0,0,1,0
56,111000,4,300.0,1,372000,1,1,1,1,0
52,184000,1,8100.0,1,0,0,0,0,0,0
42,50000,4,2200.0,2,0,0,0,0,0,0
55,55000,3,1700.0,1,0,0,0,0,0,1
49,13000,1,400.0,3,101000,0,1,0,0,0
51,29000,4,100.0,1,0,0,0,0,1,1
26,72000,4,2600.0,1,0,0,0,0,1,0
32,83000,1,2600.0,2,0,0,1,0,0,1
54,98000,1,100.0,3,0,0,0,0,0,0
50,43000,4,100.0,1,0,0,0,0,1,0
59,34000,1,200.0,1,0,0,0,0,1,0
61,10000,4,400.0,2,0,0,0,0,1,0
43,201000,2,6670.0,1,0,0,1,0,1,0
39,85000,3,1200.0,3,107000,0,0,0,1,1
56,50000,3,1400.0,3,0,0,0,0,0,0
38,91000,2,0.0,1,0,0,0,0,1,0
25,112000,2,2000.0,1,241000,0,0,0,1,0
42,98000,2,400.0,1,275000,0,0,0,1,0
42,115000,1,300.0,1,0,0,0,0,0,0
50,22000,4,500.0,2,112000,0,0,0,1,0
56,101000,3,1700.0,2,0,0,0,0,0,1
43,83000,2,3800.0,3,112000,0,0,0,0,0
60,52000,3,500.0,2,0,0,0,0,0,0
42,191000,3,4800.0,2,0,1,1,1,1,0
57,134000,4,900.0,1,198000,1,0,0,1,0
48,54000,1,1600.0,2,186000,0,0,0,1,0
37,69000,3,2100.0,1,0,0,1,0,0,0
57,64000,3,1600.0,3,0,0,0,0,1,0
62,53000,4,1670.0,3,142000,0,0,0,0,0
39,118000,2,6000.0,3,246000,1,0,1,1,1
38,19000,2,1400.0,2,120000,0,0,0,0,1
54,31000,2,400.0,3,0,0,0,0,0,0
45,63000,1,800.0,3,245000,0,0,0,1,1
39,25000,1,1400.0,3,0,0,0,0,0,0
45,22000,1,200.0,1,0,0,0,0,1,0
62,78000,1,1800.0,3,0,0,0,0,0,0
43,81000,1,300.0,1,218000,0,0,0,1,0
30,41000,1,2400.0,2,0,0,0,0,1,0
35,62000,3,2300.0,1,0,0,0,0,0,0
58,35000,1,1200.0,3,0,0,0,0,1,0
44,30000,1,600.0,3,0,0,0,0,1,0
56,51000,3,1000.0,2,0,0,0,0,1,0
28,140000,2,2000.0,1,0,0,0,0,1,0
64,73000,3,2400.0,1,185000,0,0,0,0,0
63,40000,4,1200.0,2,0,0,0,0,1,0
44,69000,1,800.0,3,0,0,0,0,1,1
34,191000,1,4800.0,3,0,1,0,1,1,1
50,82000,3,3000.0,2,0,0,0,0,1,0
51,181000,1,3300.0,3,589000,1,1,1,1,0
30,38000,1,1900.0,3,0,0,0,0,1,0
55,23000,2,200.0,1,0,0,0,0,1,0
57,55000,1,1800.0,3,0,0,0,0,1,0
43,58000,2,3200.0,1,0,0,0,0,1,0
61,29000,2,500.0,2,0,0,0,0,1,0
49,39000,4,2600.0,1,0,0,0,0,0,0
52,39000,3,1900.0,2,83000,0,0,1,1,1
57,30000,3,1500.0,1,151000,0,1,0,1,0
53,58000,4,2000.0,3,0,0,0,0,1,1
52,62000,1,1800.0,3,231000,0,0,0,1,0
39,62000,4,2400.0,1,86000,0,0,0,0,0
58,19000,1,1200.0,3,0,0,0,0,0,0
36,38000,1,1500.0,2,0,0,0,0,0,0
45,84000,4,2000.0,3,0,0,0,0,1,1
30,78000,1,2600.0,2,0,0,0,0,1,0
49,22000,4,200.0,1,83000,0,0,0,1,0
44,81000,4,2000.0,3,277000,0,0,0,1,0
43,32000,3,500.0,2,0,0,0,0,1,0
42,89000,4,800.0,1,184000,0,0,0,0,0
29,121000,2,3300.0,1,0,0,0,0,1,0
28,42000,1,1500.0,1,0,0,0,0,1,1
50,130000,1,1000.0,1,0,0,0,0,0,0
44,30000,4,0.0,2,0,0,0,0,1,0
52,114000,1,4900.0,1,0,0,0,0,0,0
28,155000,1,6330.0,1,0,0,0,0,0,0
62,50000,2,1100.0,1,0,0,0,0,0,1
34,34000,1,1500.0,2,111000,0,0,0,0,1
45,94000,3,500.0,3,0,0,0,0,1,0
52,114000,2,2400.0,2,0,0,0,0,0,0
43,89000,3,500.0,3,108000,0,0,0,0,1
54,49000,1,1400.0,3,0,0,0,0,1,0
64,115000,1,2000.0,1,0,0,0,0,1,1
27,148000,1,1500.0,1,397000,0,0,0,1,1
42,72000,4,1100.0,2,203000,0,0,0,0,1
28,114000,4,2100.0,3,0,0,0,0,1,0
47,11000,2,0.0,1,78000,0,0,0,0,0
39,63000,4,200.0,3,242000,0,0,0,0,0
29,113000,2,200.0,1,0,0,0,0,1,1
39,80000,2,1800.0,1,0,0,0,0,1,0
41,54000,3,500.0,3,0,0,0,0,1,1
37,32000,2,1400.0,3,0,0,1,0,1,0
41,11000,1,1000.0,1,0,0,0,0,0,0
45,141000,1,2400.0,1,0,0,0,0,1,0
52,84000,3,3000.0,2,0,0,0,0,1,0
58,18000,3,100.0,2,110000,0,0,0,1,0
31,20000,2,300.0,1,0,0,0,0,0,0
26,55000,4,1700.0,2,175000,0,0,0,1,0
31,31000,4,400.0,2,79000,0,0,0,0,0
42,114000,2,400.0,1,0,0,0,0,0,0
56,52000,3,2000.0,2,0,0,1,1,1,1
52,18000,1,300.0,1,120000,0,0,0,1,0
59,55000,1,1800.0,3,0,0,1,0,0,0
32,29000,1,200.0,3,76000,0,0,0,1,1
46,30000,3,500.0,1,0,0,0,0,0,0
52,38000,2,800.0,1,0,0,0,0,0,1
30,122000,2,3100.0,1,0,0,0,0,0,0
32,183000,1,6000.0,1,0,0,0,0,0,0
35,41000,1,2400.0,2,0,0,0,0,0,0
49,38000,1,1400.0,3,0,0,0,0,0,0
54,61000,1,1800.0,3,0,0,0,0,1,0
56,103000,3,4000.0,3,0,1,0,0,0,0
48,80000,2,2400.0,2,0,0,0,0,1,0
28,22000,1,100.0,2,0,0,0,0,1,0
44,128000,2,3250.0,2,0,1,0,0,0,1
30,142000,3,4200.0,1,359000,1,0,0,0,0
44,124000,1,4700.0,1,0,0,0,0,1,1
30,44000,1,1900.0,3,143000,0,0,0,0,0
47,170000,2,6500.0,2,0,1,0,1,1,1
64,75000,4,100.0,2,0,0,0,1,1,1
48,78000,3,2000.0,2,0,0,0,0,1,1
63,31000,1,1100.0,3,125000,0,0,0,1,0
25,99000,1,1900.0,1,323000,0,0,0,0,0
61,41000,2,1500.0,1,0,0,0,0,0,0
46,39000,4,0.0,2,0,0,0,0,1,0
57,51000,1,1400.0,1,0,0,0,0,1,1
40,52000,3,800.0,3,113000,0,0,0,1,0
49,169000,3,5670.0,3,167000,1,0,1,0,1
30,141000,1,800.0,1,0,0,0,0,1,0
41,93000,4,800.0,1,218000,0,0,0,0,0
42,14000,3,1000.0,2,0,0,1,0,0,0
63,160000,2,2100.0,1,0,0,0,0,1,1
43,44000,1,200.0,1,0,0,1,1,1,0
59,33000,3,200.0,1,0,0,1,0,0,0
46,103000,4,4800.0,3,0,1,0,0,1,0
33,71000,4,1800.0,3,236000,0,0,0,0,0
55,55000,1,200.0,1,151000,0,0,0,1,0
36,113000,4,200.0,1,0,1,0,0,0,0
47,79000,3,2000.0,2,185000,0,1,0,0,0
59,80000,2,700.0,2,0,0,0,0,1,0
38,179000,2,0.0,1,380000,0,0,0,0,0
42,9000,2,0.0,3,0,0,0,0,0,0
30,61000,4,2000.0,2,0,0,0,0,1,0
63,111000,2,3900.0,1,207000,0,1,1,1,1
60,80000,3,500.0,1,0,0,0,0,1,0
62,32000,3,200.0,1,0,0,1,0,0,1
49,83000,1,300.0,1,0,0,0,0,1,1
59,91000,4,1900.0,2,329000,0,0,0,0,0
36,29000,4,1000.0,1,0,0,0,0,1,1
46,19000,3,670.0,2,0,0,0,0,1,0
35,52000,2,1000.0,2,0,0,0,0,0,1
50,150000,1,7300.0,1,0,0,0,0,1,1
51,32000,2,400.0,3,0,0,0,0,1,0
41,91000,3,500.0,3,0,0,0,0,0,0
45,180000,3,8500.0,2,535000,1,0,0,0,0
41,121000,1,300.0,1,0,0,0,0,1,0
57,25000,2,200.0,3,0,0,0,0,1,1
51,102000,1,300.0,1,0,0,0,0,1,0
52,44000,4,900.0,2,107000,0,0,0,1,0
43,161000,3,8000.0,2,0,1,0,1,1,1
63,134000,3,4000.0,2,0,1,0,0,0,1
28,43000,1,1800.0,2,0,0,0,0,1,1
43,94000,4,1100.0,2,0,0,0,0,1,0
41,29000,2,800.0,3,98000,0,0,0,0,0
34,38000,4,200.0,1,0,0,0,0,0,0
28,120000,1,800.0,1,170000,0,0,0,0,0
58,85000,2,2000.0,1,161000,0,1,1,1,1
39,89000,2,1900.0,1,0,0,0,0,0,0
49,25000,1,1400.0,3,0,0,0,0,1,0
33,20000,3,1300.0,1,83000,0,0,0,0,1
37,125000,2,3900.0,1,0,0,0,0,1,1
33,18000,1,600.0,3,0,0,0,0,0,0
28,173000,2,6700.0,1,222000,0,0,0,1,0
54,34000,4,100.0,3,0,0,0,0,1,1
63,159000,4,4900.0,2,111000,1,0,0,0,0
57,55000,3,2500.0,1,219000,0,0,1,1,1
56,32000,2,400.0,3,0,0,0,0,1,0
54,65000,4,1800.0,3,0,0,0,0,0,1
29,83000,3,1500.0,1,0,0,0,0,1,1
41,30000,2,1400.0,2,0,0,0,0,0,1
58,180000,1,2900.0,1,0,0,0,0,0,1
61,13000,2,300.0,3,0,0,0,0,1,0
30,35000,4,800.0,1,0,0,0,0,1,1
62,95000,3,500.0,1,0,0,0,0,0,0
52,83000,1,0.0,1,0,0,0,0,1,0
29,39000,4,200.0,1,137000,0,0,0,1,1
46,54000,1,700.0,3,154000,0,0,0,1,1
52,81000,1,1300.0,3,293000,0,0,0,0,1
40,53000,4,2000.0,3,0,0,0,0,0,0
49,119000,1,7300.0,1,398000,0,0,0,0,0
34,160000,4,8000.0,3,0,1,0,0,0,1
35,21000,2,1000.0,2,0,0,0,0,0,0
26,40000,1,1000.0,3,0,0,0,0,1,0
65,69000,4,100.0,2,0,0,0,0,1,0
52,45000,1,1300.0,2,0,0,0,0,0,0
32,55000,4,2000.0,2,0,0,0,0,1,0
31,38000,1,200.0,3,0,0,0,0,1,0
36,44000,4,1000.0,2,101000,0,1,0,1,0
50,45000,3,600.0,2,117000,0,0,0,1,0
36,84000,1,800.0,2,0,0,0,0,1,1
51,188000,2,6900.0,2,343000,1,0,0,1,0
39,29000,3,2000.0,3,151000,0,1,0,0,0
53,95000,1,2700.0,2,0,0,0,0,1,0
50,79000,1,2900.0,1,307000,0,0,0,0,1
31,41000,1,2000.0,2,0,0,1,0,1,0
53,19000,4,400.0,3,84000,0,0,0,1,0
48,75000,4,3600.0,3,0,0,0,0,1,1
57,64000,3,2500.0,1,208000,0,0,0,0,1
47,174000,4,3200.0,3,0,1,0,0,0,0
55,54000,2,2300.0,3,93000,0,0,0,0,0
37,14000,3,100.0,2,113000,0,0,0,1,0
59,94000,1,3800.0,1,272000,0,0,0,0,0
53,10000,2,400.0,1,0,0,0,0,0,0
31,145000,1,800.0,1,84000,0,0,0,1,0
35,203000,1,10000.0,3,0,1,0,0,0,0
25,81000,2,1600.0,3,0,0,0,0,1,1
37,153000,2,6500.0,1,0,0,0,0,1,1
40,58000,4,200.0,3,0,0,0,0,1,0
31,49000,4,1800.0,3,0,0,0,0,1,1
62,132000,1,2900.0,1,0,0,0,0,0,0
41,85000,4,200.0,3,229000,0,0,0,0,0
56,85000,3,2670.0,1,0,0,1,0,1,0
47,178000,1,6500.0,3,0,1,0,0,0,0
28,104000,3,2500.0,1,0,0,0,0,0,0
60,40000,1,1600.0,1,0,0,0,0,1,0
27,103000,1,1900.0,1,120000,0,0,0,1,0
57,25000,2,1000.0,1,0,0,0,0,1,0
62,69000,2,1700.0,3,0,0,0,0,1,0
57,30000,3,1400.0,1,0,0,0,0,0,0
44,70000,3,2670.0,2,0,0,0,0,0,0
31,15000,3,900.0,3,0,0,0,0,1,0
31,125000,2,1300.0,1,0,0,0,0,1,1
39,50000,3,500.0,3,0,0,0,0,0,0
41,44000,1,300.0,3,0,0,0,0,1,0
41,38000,4,2200.0,2,180000,0,0,0,0,1
55,64000,3,800.0,1,119000,0,0,0,0,1
28,9000,1,100.0,2,0,0,0,0,1,0
35,44000,3,900.0,1,89000,0,0,0,0,0
44,93000,4,800.0,1,101000,0,0,0,1,0
44,83000,4,400.0,1,141000,0,0,0,0,0
40,179000,2,0.0,1,0,0,0,0,0,0
65,40000,1,1100.0,3,0,0,0,0,0,0
35,58000,4,700.0,3,232000,0,0,0,0,0
55,74000,3,2670.0,1,0,0,0,0,0,1
55,15000,1,200.0,1,0,0,0,0,0,0
59,11000,2,1000.0,1,0,0,0,0,0,1
39,41000,1,2000.0,2,176000,0,0,0,1,0
50,68000,1,1500.0,2,120000,0,0,0,1,1
45,28000,1,750.0,3,0,0,1,0,0,0
50,115000,1,1200.0,3,0,1,0,0,0,1
65,83000,4,100.0,2,247000,0,0,0,1,0
36,40000,2,1100.0,2,166000,0,1,0,0,0
57,113000,1,100.0,3,0,0,0,0,1,0
53,89000,1,800.0,3,0,0,1,0,1,0
28,38000,4,1600.0,1,0,0,0,0,0,0
55,62000,4,1500.0,1,0,0,0,0,1,0
